time,x,z,x_dot,z_dot,raw_pitch_rad,raw_pitch_deg,raw_pitch_dot,pitch_rad,pitch_deg,pitch_dot,pitch_ref_rad,pitch_ref_deg,tau_cmd,ctrl_cmd,solve_success,omega_dot_raw,omega_dot_filtered,omega_dot_rls,rls_error,rls_skipped,a_g,a_tau,a_omega,a_v,a_0,a_g_nom,a_tau_nom
11.244999999999207,-16.84190377378585,0.28838613526034024,-3.725430617285748,-0.0001486582803283685,-1.1740046931822372,-67.26551404789332,0.009145635492788266,1.1740046931822372,67.26551404789332,-0.009145635492788266,1.3962634015954636,80.0,0.3732381018561716,-0.3732381018561716,1,0.0047461073074542975,0.0047461073074542975,-0.41463791864145527,0.41938402594890956,0,-21.567969484516684,-4.031133619854707,-5.2859294894798,-0.09996425719331596,8.99779959877693,27.669526383828885,-2.7652381907046517
11.245999999999206,-16.845629206570745,0.28838598647395897,-3.7254349507297744,-0.00014891705299263194,-1.1739955401767186,-67.26498961930724,0.00916053326190942,1.1739955401767186,67.26498961930724,-0.00916053326190942,1.3962634015954636,80.0,0.3732381018561716,-0.3732381018561716,1,0.0047461073074542975,0.0047461073074542975,-0.41463791864145527,0.41938402594890956,0,-21.567969484516684,-4.031133619854707,-5.2859294894798,-0.09996425719331596,8.99779959877693,27.669526383828885,-2.7652381907046517
11.246999999999206,-16.849354643683768,0.28838583742109125,-3.7254392735385196,-0.0001491912553767193,-1.173986371800236,-67.26446431002981,0.009176377469383606,1.173986371800236,67.26446431002981,-0.009176377469383606,1.3962634015954636,80.0,0.3732381018561716,-0.3732381018561716,1,0.0047461073074542975,0.0047461073074542975,-0.41463791864145527,0.41938402594890956,0,-21.567969484516684,-4.031133619854707,-5.2859294894798,-0.09996425719331596,8.99779959877693,27.669526383828885,-2.7652381907046517
11.247999999999205,-16.853080085114268,0.28838568808630083,-3.725443585685763,-0.00014948090069865882,-1.173977187106194,-67.26393806582507,0.009193168440462827,1.173977187106194,67.26393806582507,-0.009193168440462827,1.3962634015954636,80.0,0.3732381018561716,-0.3732381018561716,1,0.0047461073074542975,0.0047461073074542975,-0.41463791864145527,0.41938402594890956,0,-21.567969484516684,-4.031133619854707,-5.2859294894798,-0.09996425719331596,8.99779959877693,27.669526383828885,-2.7652381907046517
11.248999999999205,-16.856805530851574,0.28838553845413767,-3.72544788714453,-0.0001497860033357584,-1.1739679851476388,-67.26341083243662,0.009210906566370173,1.1739679851476388,67.26341083243662,-0.009210906566370173,1.3962634015954636,80.0,0.3732381018561716,-0.3732381018561716,1,0.0047461073074542975,0.0047461073074542975,-0.41463791864145527,0.41938402594890956,0,-21.567969484516684,-4.031133619854707,-5.2859294894798,-0.09996425719331596,8.99779959877693,27.669526383828885,-2.7652381907046517
11.249999999999204,-16.860530980884985,0.28838538850913675,-3.7254521778870977,-0.00015010657881951129,-1.1739587649771925,-67.26288255558366,0.009229592304357267,1.1739587649771925,67.26288255558366,-0.009229592304357267,1.3962634015954636,80.0,0.3732381018561716,-0.3732381018561716,1,0.0047461073074542975,0.0047461073074542975,-0.41463791864145527,0.41938402594890956,0,-21.567969484516684,-4.031133619854707,-5.2859294894798,-0.09996425719331596,8.99779959877693,27.669526383828885,-2.7652381907046517
11.250999999999204,-16.864256433733594,0.28838523862269105,-3.725453517426364,-0.00014966898576180063,-1.173949549364532,-67.26235453987258,0.009201794720349658,1.173949549364532,67.26235453987258,-0.009201794720349658,1.3962634015954636,80.0,0.36987611940836385,-0.36987611940836385,1,0.004644160659509934,0.004644160659509934,-0.40628378995106473,0.4109279506105747,0,-21.56729798301426,-4.031133334880557,-5.285879852227812,-0.10134107809878787,8.997497599793716,27.669526383828885,-2.7652381907046517
11.251999999999203,-16.86798188791607,0.28838508916582756,-3.7254548456615226,-0.00014924740625672322,-1.1739403610644876,-67.26182808905914,0.009174966913322653,1.1739403610644876,67.26182808905914,-0.009174966913322653,1.3962634015954636,80.0,0.36987611940836385,-0.36987611940836385,1,0.004644160659509934,0.004644160659509934,-0.40628378995106473,0.4109279506105747,0,-21.56729798301426,-4.031133334880557,-5.285879852227812,-0.10134107809878787,8.997497599793716,27.669526383828885,-2.7652381907046517
11.252999999999203,-16.87170734342122,0.28838494012255705,-3.725456162811987,-0.00014884179175910075,-1.1739311991077868,-67.26130314760809,0.009149107849060546,1.1739311991077868,67.26130314760809,-0.009149107849060546,1.3962634015954636,80.0,0.36987611940836385,-0.36987611940836385,1,0.004644160659509934,0.004644160659509934,-0.40628378995106473,0.4109279506105747,0,-21.56729798301426,-4.031133334880557,-5.285879852227812,-0.10134107809878787,8.997497599793716,27.669526383828885,-2.7652381907046517
11.253999999999202,-16.875432800238062,0.2883847914769385,-3.725457469069362,-0.00014845209438161703,-1.1739220625262627,-67.26077966004759,0.009124216354464795,1.1739220625262627,67.26077966004759,-0.009124216354464795,1.3962634015954636,80.0,0.36987611940836385,-0.36987611940836385,1,0.004644160659509934,0.004644160659509934,-0.40628378995106473,0.4109279506105747,0,-21.56729798301426,-4.031133334880557,-5.285879852227812,-0.10134107809878787,8.997497599793716,27.669526383828885,-2.7652381907046517
